date,revenue_offeredcapacity_reg
2023-04-20 14:00:00,73.4618
2023-04-20 15:00:00,179.7818
2023-04-20 16:00:00,121.0918
2023-04-20 17:00:00,67.9718
2023-04-20 18:00:00,165.7218
2023-04-20 19:00:00,171.1418
2023-04-20 20:00:00,276.2218
2023-04-20 21:00:00,82.4418
2023-04-20 22:00:00,198.2118
2023-04-20 23:00:00,276.1400
2023-04-21 00:00:00,4.4148
2023-04-21 01:00:00,128.5748
2023-04-21 02:00:00,50.3248
2023-04-21 03:00:00,78.0948
2023-04-21 04:00:00,117.2648
2023-04-21 05:00:00,394.9848
2023-04-21 06:00:00,146.7848
2023-04-21 07:00:00,100.3148
2023-04-21 08:00:00,157.2448
2023-04-21 09:00:00,106.7248
2023-04-21 10:00:00,123.6448
2023-04-21 11:00:00,56.9448
2023-04-21 12:00:00,81.1848
2023-04-21 13:00:00,19.7348
2023-04-21 14:00:00,129.0848
2023-04-21 15:00:00,107.9448
2023-04-21 16:00:00,64.2648
2023-04-21 17:00:00,43.1048
2023-04-21 18:00:00,114.6148
2023-04-21 19:00:00,19.5848
2023-04-21 20:00:00,46.7748
2023-04-21 21:00:00,56.7948
2023-04-21 22:00:00,119.7848
2023-04-21 23:00:00,211.5600
2023-04-22 00:00:00,2.8988
2023-04-22 01:00:00,87.1888
2023-04-22 02:00:00,83.8688
2023-04-22 03:00:00,679.7988
2023-04-22 04:00:00,100.5388
2023-04-22 05:00:00,204.9088
2023-04-22 06:00:00,408.6488
2023-04-22 07:00:00,129.8288
2023-04-22 08:00:00,56.8788
2023-04-22 09:00:00,64.1588
2023-04-22 10:00:00,136.5088
2023-04-22 11:00:00,19.1688
2023-04-22 12:00:00,66.4988
2023-04-22 13:00:00,39.8988
2023-04-22 14:00:00,100.2088
2023-04-22 15:00:00,266.0088
2023-04-22 16:00:00,56.6288
2023-04-22 17:00:00,188.3088
2023-04-22 18:00:00,184.7288
2023-04-22 19:00:00,171.6788
2023-04-22 20:00:00,162.8488
2023-04-22 21:00:00,163.7488
2023-04-22 22:00:00,144.9288
2023-04-22 23:00:00,124.0500
2023-04-23 00:00:00,7.1832
2023-04-23 01:00:00,104.4232
2023-04-23 02:00:00,81.3932
2023-04-23 03:00:00,106.5532
2023-04-23 04:00:00,81.5432
2023-04-23 05:00:00,194.5532
2023-04-23 06:00:00,489.2232
2023-04-23 07:00:00,229.3432
2023-04-23 08:00:00,84.5732
2023-04-23 09:00:00,139.4532
2023-04-23 10:00:00,170.6832
2023-04-23 11:00:00,81.3632
2023-04-23 12:00:00,154.5132
2023-04-23 13:00:00,168.6632
2023-04-23 14:00:00,98.4432
2023-04-23 15:00:00,75.7532
2023-04-23 16:00:00,62.4832
2023-04-23 17:00:00,240.9532
2023-04-23 18:00:00,194.6432
2023-04-23 19:00:00,122.8232
2023-04-23 20:00:00,226.5032
2023-04-23 21:00:00,169.0132
